speech_id,sentence_index,sentence,word_count,avg_syllables_per_word,rare_word_ratio,abstract_word_ratio,word_count_transformed,word_count_scaled,abstract_word_ratio_transformed,abstract_word_ratio_scaled,avg_syllables_per_word_transformed,avg_syllables_per_word_scaled,rare_word_ratio_scaled,avg_syllables_scaled,abstract_word_ratio_winsorized,linguistic_elevation_score,elevation_zscore,elevation_state,state_code
"#MLK _ But, If Not_sentences",13,"Civil disobedience is the refusal to abide by an order of the government or of the state or even of the court, that your conscience tells you is unjust.",29,1.4482758620689655,0.3793103448275862,0.034482758620689655,3.4011973816621555,0.7401759894385639,0.033901551675681346,0.048909600480946405,0.8953840470548414,0.5563333882825403,0.3793103448275862,0.5563333882825403,0.034482758620689655,0.4568944980325424,0.8728206797358828,Sophisticated,H
"#MLK _ But, If Not_sentences",14,Civil disobedience is based on a commitment to conscience.,9,1.8888888888888888,0.5555555555555556,0.1111111111111111,2.302585092994046,0.5010935880000178,0.1053605156578263,0.15200309344504997,1.0608719606852626,0.6591568102685047,0.5555555555555556,0.6591568102685047,0.1111111111111111,0.4792267238093829,1.1988909638762468,Sophisticated,H
"#MLK _ But, If Not_sentences",15,"In other words, one who practice civil disobedience is obedient to what he considers a higher law.",17,1.6470588235294117,0.4117647058823529,0.0,2.8903717578961645,0.6290090034999862,0.0,0.0,0.9734491457141037,0.6048379612493827,0.4117647058823529,0.6048379612493827,0.0,0.4331997050645783,0.5268557072823297,Sophisticated,H
"#MLK _ But, If Not_sentences",16,And in that comes a time when a moral man can obey a law which his conscience tells him is unjust.,21,1.2380952380952381,0.3333333333333333,0.09523809523809523,3.091042453358316,0.6726793977458021,0.09097177820572669,0.13124453327825258,0.8056251639866356,0.5005630585452128,0.3333333333333333,0.5005630585452128,0.09523809523809523,0.4281653376884337,0.4533494828150482,Medium,M
"#MLK _ But, If Not_sentences",17,And I tell you this morning my friends that history has moved on and great moments have often come forth because there were those individuals and every age and every generation who were willing to say I will be obedient to a higher law.,44,1.4772727272727273,0.22727272727272727,0.022727272727272728,3.8066624897703196,0.8284141902542158,0.022472855852058594,0.03242147769237745,0.9071582483108825,0.5636491108494543,0.22727272727272727,0.5636491108494543,0.022727272727272728,0.4359201929664493,0.566577241178133,Sophisticated,H
"#MLK _ But, If Not_sentences",18,These men were saying I must be disobedient to a king in order to be obedient to the king.,19,1.3157894736842106,0.3157894736842105,0.0,2.995732273553991,0.651937788622912,0.0,0.0,0.8397506547518208,0.5217664181166137,0.3157894736842105,0.5217664181166137,0.0,0.39467146231545946,-0.03569077537334798,Medium,M
"#MLK _ But, If Not_sentences",19,And those people who so often criticize those of us who come to those moments when we must practice civil disobedience never remember that even right here in America in order to get free from the oppression and the colonialism of the British Empire nation practice civil disobedience.,48,1.625,0.375,0.041666666666666664,3.8918202981106265,0.8469464181650531,0.040821994520255124,0.05889368905356851,0.965080896043587,0.5996384753879738,0.375,0.5996384753879738,0.041666666666666664,0.49829035833782437,1.4772369196064326,Sophisticated,H
"#MLK _ But, If Not_sentences",20,For what represented civil disobedience more than the Boston Tea Party?,11,1.8181818181818181,0.45454545454545453,0.0,2.4849066497880004,0.5407708026843344,0.0,0.0,1.0360919316867756,0.6437601125723446,0.45454545454545453,0.6437601125723446,0.0,0.42734689968340556,0.4413995627525551,Medium,M
"#MLK _ But, If Not_sentences",21,Never forget that everything that Hitler did in Germany was legal.,11,1.8181818181818181,0.36363636363636365,0.0,2.4849066497880004,0.5407708026843344,0.0,0.0,1.0360919316867756,0.6437601125723446,0.36363636363636365,0.6437601125723446,0.0,0.4000741724106783,0.04319357916792357,Medium,M
"#MLK _ But, If Not_sentences",22,It was legal to do everything that Hitler did to the Jews.,12,1.4166666666666667,0.3333333333333333,0.0,2.5649493574615367,0.5581898712362008,0.0,0.0,0.8823891801984738,0.5482592235347282,0.3333333333333333,0.5482592235347282,0.0,0.37710880607780584,-0.29212111809404756,Medium,M
"#MLK _ But, If Not_sentences",23,It was a law in Germany that Hitler issued himself that it was wrong and illegal to aid and comforted you in Hitler's Germany.,24,1.5,0.375,0.0,3.2188758248682006,0.7004987747542473,0.0,0.0,0.9162907318741551,0.569323441926607,0.375,0.569323441926607,0.0,0.4365143208115956,0.5752520341530212,Sophisticated,H
"#MLK _ But, If Not_sentences",24,But I tell you if I had lived in Hitler's Germany with my attitude I would have openly broken that law.,21,1.4285714285714286,0.2857142857142857,0.0,3.091042453358316,0.6726793977458021,0.0,0.0,0.8873031950009028,0.5513124726004205,0.2857142857142857,0.5513124726004205,0.0,0.3977805995581104,0.009705383266330974,Medium,M
"#MLK _ But, If Not_sentences",25,I would have practiced civil disobedience.,6,2.0,0.5,0.0,1.9459101490553132,0.42347320908252656,0.0,0.0,1.0986122886681096,0.6826061944859853,0.5,0.6826061944859853,0.0,0.41356320162195503,0.24014535780612742,Medium,M
"#MLK _ But, If Not_sentences",26,And so it is important to see that there are times when a man-made law is out of harmony with the moral law of the universe.,27,1.2962962962962963,0.2222222222222222,0.07407407407407407,3.332204510175204,0.7251616103283148,0.07145896398214495,0.10309349296410357,0.8312975190407624,0.5165141895927599,0.2222222222222222,0.5165141895927599,0.07407407407407407,0.4081366862765338,0.16091342551890725,Medium,M
"#MLK _ But, If Not_sentences",27,There are times when human laws are of harmony with eternal and divine laws.,14,1.5,0.5,0.21428571428571427,2.70805020110221,0.5893317888156697,0.19415601444095745,0.2801079191927353,0.9162907318741551,0.569323441926607,0.5,0.569323441926607,0.21428571428571427,0.4966858088685694,1.4538090756205537,Sophisticated,H
"#MLK _ But, If Not_sentences",28,And when that happens you have an obligation to break it.,11,1.3636363636363635,0.2727272727272727,0.0,2.4849066497880004,0.5407708026843344,0.0,0.0,0.8602012652231115,0.5344730968354973,0.2727272727272727,0.5344730968354973,0.0,0.3509440419905816,-0.6741498574431897,Simple,S
"#MLK _ But, If Not_sentences",29,And I'm happy that in breaking it I have some good company.,12,1.3333333333333333,0.25,0.08333333333333333,2.5649493574615367,0.5581898712362008,0.08004270767353643,0.11547721741993598,0.8472978603872036,0.5264557606361823,0.25,0.5264557606361823,0.08333333333333333,0.3708435569820839,-0.38359930630808603,Medium,M
"#MLK _ But, If Not_sentences",30,"I have Shedrach, Meshach and Abednego.",6,1.8333333333333333,0.5,0.0,1.9459101490553132,0.42347320908252656,0.0,0.0,1.041453874828161,0.6470916751632096,0.5,0.6470916751632096,0.0,0.4064602977573999,0.13643666775074453,Medium,M
"#MLK _ But, If Not_sentences",31,I have Jesus and Socrates.,5,1.6,0.4,0.0,1.791759469228055,0.3899266020614402,0.0,0.0,0.9555114450274365,0.5936926411670824,0.4,0.5936926411670824,0.0,0.3557165088518485,-0.6044676125539418,Simple,S
"#MLK _ But, If Not_sentences",32,And I have all of the early Christians who refused to bow.,12,1.3333333333333333,0.25,0.0,2.5649493574615367,0.5581898712362008,0.0,0.0,0.8472978603872036,0.5264557606361823,0.25,0.5264557606361823,0.0,0.3477481134980967,-0.7208132452331133,Simple,S
"#MLK _ But, If Not_sentences",33,Now the second interesting point is that these men never doubted God and his power as they did what they did.,21,1.3333333333333333,0.3333333333333333,0.09523809523809523,3.091042453358316,0.6726793977458021,0.09097177820572669,0.13124453327825258,0.8472978603872036,0.5264557606361823,0.3333333333333333,0.5264557606361823,0.09523809523809523,0.43334387810662756,0.5289607614429025,Sophisticated,H
"#MLK _ But, If Not_sentences",34,They made it very clear that they knew that God had the power to spam them.,16,1.125,0.25,0.125,2.833213344056216,0.6165700648641911,0.11778303565638346,0.16992500144231237,0.7537718023763802,0.46834475350240884,0.25,0.46834475350240884,0.125,0.38762497044820154,-0.138575800283508,Medium,M
"#MLK _ But, If Not_sentences",35,They said that to the king.,6,1.0,0.16666666666666666,0.0,1.9459101490553132,0.42347320908252656,0.0,0.0,0.6931471805599453,0.43067655807339306,0.16666666666666666,0.43067655807339306,0.0,0.26317727433943655,-1.9556224321906839,Simple,S
"#MLK _ But, If Not_sentences",36,Now we know that the God that we worship is able to deliver us and that grew out of their experience.,21,1.2380952380952381,0.23809523809523808,0.09523809523809523,3.091042453358316,0.6726793977458021,0.09097177820572669,0.13124453327825258,0.8056251639866356,0.5005630585452128,0.23809523809523808,0.5005630585452128,0.09523809523809523,0.3995939091170051,0.03618130953591041,Medium,M
"#MLK _ But, If Not_sentences",37,"They had known God, they had experienced God in nature.",10,1.4,0.5,0.2,2.3978952727983707,0.5218351971229079,0.18232155679395462,0.26303440583379384,0.8754687373538999,0.5439593106327714,0.5,0.5439593106327714,0.2,0.46794930243018545,1.0342306192141855,Sophisticated,H
"#MLK _ But, If Not_sentences",38,They knew God as the Creator.,6,1.1666666666666667,0.3333333333333333,0.16666666666666666,1.9459101490553132,0.42347320908252656,0.1541506798272583,0.22239242133644793,0.7731898882334818,0.480409888607704,0.3333333333333333,0.480409888607704,0.16666666666666666,0.3676024247135884,-0.4309227092812375,Medium,M
"#MLK _ But, If Not_sentences",39,Then they had seen God in history.,7,1.2857142857142858,0.42857142857142855,0.2857142857142857,2.0794415416798357,0.4525326018686824,0.25131442828090605,0.36257007938470825,0.8266785731844679,0.5136442771714047,0.42857142857142855,0.5136442771714047,0.25,0.4395740804432559,0.6199272359204757,Sophisticated,H
"#MLK _ But, If Not_sentences",40,And then they had seen God I'm sure in their personal life.,12,1.1666666666666667,0.3333333333333333,0.08333333333333333,2.5649493574615367,0.5581898712362008,0.08004270767353643,0.11547721741993598,0.7731898882334818,0.480409888607704,0.3333333333333333,0.480409888607704,0.08333333333333333,0.38663438257638816,-0.15303926093699807,Medium,M
"#MLK _ But, If Not_sentences",41,They never doubted God's power to deliver them.,8,1.625,0.375,0.125,2.1972245773362196,0.4781648028770922,0.11778303565638346,0.16992500144231237,0.965080896043587,0.5996384753879738,0.375,0.5996384753879738,0.125,0.4098621362291849,0.18610652368802785,Medium,M
"#MLK _ But, If Not_sentences",42,But let me move now to the basic point of the message.,12,1.1666666666666667,0.25,0.0,2.5649493574615367,0.5581898712362008,0.0,0.0,0.7731898882334818,0.480409888607704,0.25,0.480409888607704,0.0,0.338538939092401,-0.8552753514812703,Simple,S
"#MLK _ But, If Not_sentences",43,"Now this morning if we forget everything I said, I hope you won't forget this.",15,1.4,0.06666666666666667,0.06666666666666667,2.772588722239781,0.6033768024915765,0.06453852113757116,0.09310940439148147,0.8754687373538999,0.5439593106327714,0.06666666666666667,0.5439593106327714,0.06666666666666667,0.3284267837523236,-1.0029217794709944,Simple,S
"#MLK _ But, If Not_sentences",44,"They came to the point after saying, our God is able to deliver us from the burning fire, funnest.",19,1.263157894736842,0.42105263157894735,0.05263157894736842,2.995732273553991,0.651937788622912,0.05129329438755053,0.07400058144377684,0.8167611365271219,0.5074822273149134,0.42105263157894735,0.5074822273149134,0.05263157894736842,0.4381936878122958,0.5997722803911791,Sophisticated,H
"#MLK _ But, If Not_sentences",45,But if he doesn't deliver us we still are not going about.,12,1.25,0.25,0.0,2.5649493574615367,0.5581898712362008,0.0,0.0,0.8109302162163288,0.5038592728251845,0.25,0.5038592728251845,0.0,0.3432288159358971,-0.7867989940315816,Simple,S
"#MLK _ But, If Not_sentences",46,But if not do you get that?,7,1.0,0.0,0.0,2.0794415416798357,0.4525326018686824,0.0,0.0,0.6931471805599453,0.43067655807339306,0.0,0.43067655807339306,0.0,0.2218950921752833,-2.558378870474558,Simple,S
"#MLK _ But, If Not_sentences",47,That these men were saying that our faith is so deep and that we found something so dear and so precious that nothing can turn us away from it.,29,1.1724137931034482,0.2413793103448276,0.034482758620689655,3.4011973816621555,0.7401759894385639,0.033901551675681346,0.048909600480946405,0.7758388964050587,0.4820558099266386,0.2413793103448276,0.4820558099266386,0.034482758620689655,0.4006596720165345,0.051742392203998205,Medium,M
"#MLK _ But, If Not_sentences",48,"Our God is able to deliver us but if not this simply means my friends that the ultimate test of one's faith is his ability to see but if not you see there is what you may call and if faith and there is a though faith and the permanent faith, the lasting, the powerful faith is the though faith.",60,1.2333333333333334,0.31666666666666665,0.11666666666666667,4.110873864173311,0.8946173327890251,0.11034805716886538,0.15919859484925392,0.8034952377288107,0.4992396609531904,0.31666666666666665,0.4992396609531904,0.11666666666666667,0.49507285099719633,1.430258461513362,Sophisticated,H
"#MLK _ But, If Not_sentences",49,"Now the if faith says if all goes well, if life is hopeful, prosperous and happy, if I don't have to go to jail, if I don't have to face agonism burdens of life, if I'm not ever called bad names because of taking a stand that I feel that I must take, if none of these things happen then I'll have faith in God and I'll be alright, that's the if faith.",73,1.2054794520547945,0.3150684931506849,0.0547945205479452,4.304065093204169,0.9366600292434384,0.053345980705292714,0.07696198181488413,0.7909449238360718,0.49144171249194285,0.3150684931506849,0.49144171249194285,0.0547945205479452,0.4891992955796024,1.3444993480659615,Sophisticated,H
"#MLK _ But, If Not_sentences",50,You know a lot of people have the if faith.,10,1.0,0.2,0.1,2.3978952727983707,0.5218351971229079,0.09531017980432487,0.1375035237499349,0.6931471805599453,0.43067655807339306,0.2,0.43067655807339306,0.1,0.330186575501538,-0.9772272606429926,Simple,S
"#MLK _ But, If Not_sentences",51,Jacob found himself in that dilemma once and his faith was contingent on an if and he said now if God will be with me and if he will keep me in this way that I go and if God will give me bread to eat and ram it to come again to my father's house in peace then shall the Lord be my God.,65,1.123076923076923,0.2153846153846154,0.09230769230769231,4.189654742026425,0.911761799184348,0.08829260714567831,0.12737930647622756,0.7528664152615676,0.46778220485867567,0.2153846153846154,0.46778220485867567,0.09230769230769231,0.45717622663766966,0.8769341670005325,Sophisticated,H
"#MLK _ But, If Not_sentences",52,That's the if faith.,4,1.0,0.5,0.25,1.6094379124341003,0.35024938737712363,0.22314355131420976,0.32192809488736235,0.6931471805599453,0.43067655807339306,0.5,0.43067655807339306,0.25,0.40559574680528815,0.12381345780177272,Medium,M
"#MLK _ But, If Not_sentences",53,Jacob hadn't quite gotten to the essence of religion.,9,1.5555555555555556,0.6666666666666666,0.0,2.302585092994046,0.5010935880000178,0.0,0.0,0.9382696385929303,0.5829797044944091,0.6666666666666666,0.5829797044944091,0.0,0.4669240172988871,1.0192605478281958,Sophisticated,H
"#MLK _ But, If Not_sentences",54,"There is a though faith though and the though faith says those things go wrong, though evil is temporarily trying, those sickness comes and the cross looms.",27,1.2592592592592593,0.5925925925925926,0.14814814814814814,3.332204510175204,0.7251616103283148,0.13815033848081718,0.19930880822340669,0.8150369981689822,0.5064109599209871,0.5925925925925926,0.5064109599209871,0.14814814814814814,0.536470214505151,2.0346966494748675,Sophisticated,H
"#MLK _ But, If Not_sentences",55,Never the last.,3,1.3333333333333333,0.3333333333333333,0.0,1.3862943611198906,0.3016884012457883,0.0,0.0,0.8472978603872036,0.5264557606361823,0.3333333333333333,0.5264557606361823,0.0,0.29579767250097294,-1.4793357152466642,Simple,S
"#MLK _ But, If Not_sentences",56,I'm going to believe anyway,5,1.6,0.6,0.0,1.791759469228055,0.3899266020614402,0.0,0.0,0.9555114450274365,0.5936926411670824,0.6,0.5936926411670824,0.0,0.4157165088518485,0.2715855513322473,Medium,M
"#MLK _ But, If Not_sentences",57,"and I'm going to have faith in a way though the waters they off roar and be trouble, though the mountains shake with the swelling thereof the Lord opposes with us the God of Jacob is our refuge and old Joe got to that point",45,1.1777777777777778,0.4666666666666667,0.06666666666666667,3.828641396489095,0.8331972878524496,0.06453852113757116,0.09310940439148147,0.7783049889002522,0.48358807934575765,0.4666666666666667,0.48358807934575765,0.06666666666666667,0.5052986831031827,1.5795646710103344,Sophisticated,H
"#MLK _ But, If Not_sentences",58,and he had a though faith.,6,1.0,0.3333333333333333,0.16666666666666666,1.9459101490553132,0.42347320908252656,0.1541506798272583,0.22239242133644793,0.6931471805599453,0.43067655807339306,0.3333333333333333,0.43067655807339306,0.16666666666666666,0.35765575860672616,-0.5761528478318405,Simple,S
"#MLK _ But, If Not_sentences",59,He looked out and everything that he had had been taken away from him and even his wife said to her now what you ought to do brother Joe is to curse God and God.,35,1.2285714285714286,0.22857142857142856,0.05714285714285714,3.58351893845611,0.7798532041228804,0.055569851154810765,0.08017034868398333,0.8013607652001781,0.4979134386042931,0.22857142857142856,0.4979134386042931,0.05714285714285714,0.41814414726594795,0.3070312232229716,Medium,M
"#MLK _ But, If Not_sentences",60,God has been unkind to you and you should have let God know a long time ago that you will only follow him if he allowed you to stay rich.,30,1.2,0.26666666666666666,0.06666666666666667,3.4339872044851463,0.7473117821691997,0.06453852113757116,0.09310940439148147,0.7884573603642702,0.4898961024049781,0.26666666666666666,0.4898961024049781,0.06666666666666667,0.42079463601005185,0.3457307073915874,Medium,M
"#MLK _ But, If Not_sentences",61,If he allowed your cattle to stay in place you are to press him and die Joe because he hadn't treated you right,23,1.173913043478261,0.30434782608695654,0.0,3.1780538303479458,0.6916150033072285,0.0,0.0,0.7765287894989964,0.48248446460701355,0.30434782608695654,0.48248446460701355,0.0,0.39528574173965825,-0.026721751488689143,Medium,M
"#MLK _ But, If Not_sentences",62,but Joe said honey,4,1.25,0.5,0.0,1.6094379124341003,0.35024938737712363,0.0,0.0,0.8109302162163288,0.5038592728251845,0.5,0.5038592728251845,0.0,0.355846670778174,-0.6025671330976925,Simple,S
"#MLK _ But, If Not_sentences",63,I'm sorry but my faith is deeper than that.,9,1.2222222222222223,0.4444444444444444,0.1111111111111111,2.302585092994046,0.5010935880000178,0.1053605156578263,0.15200309344504997,0.7985076962177716,0.49614072717481555,0.4444444444444444,0.49614072717481555,0.1111111111111111,0.4132901738573118,0.23615891052205298,Medium,M
"#MLK _ But, If Not_sentences",64,Though he slain me yet will I trust him my faith is a though faith and this is the essence of life and religion.,24,1.125,0.2916666666666667,0.08333333333333333,3.2188758248682006,0.7004987747542473,0.08004270767353643,0.11547721741993598,0.7537718023763802,0.46834475350240884,0.2916666666666667,0.46834475350240884,0.08333333333333333,0.41441402661074317,0.252568156528482,Medium,M
"#MLK _ But, If Not_sentences",65,The question is whether you have an if faith or whether you have a though faith you know what this says in substance that that ultimately religion is not a bargaining matter a lot of people bargain with God if you just let me avoid paying God if you if you allow me to be happy in all of its dimensions if if if you don't allow any suffering to come if you don't allow frustrating moments to come then I'll I'll be all right,85,1.3176470588235294,0.35294117647058826,0.058823529411764705,4.454347296253507,0.9693647699141168,0.05715841383994861,0.08246216019197296,0.840552472247672,0.5222646153379272,0.35294117647058826,0.5222646153379272,0.058823529411764705,0.5176371390213915,1.759717060087286,Sophisticated,H
"#MLK _ But, If Not_sentences",66,I'll give you a tenth of my income and I'll go to church,13,1.0769230769230769,0.38461538461538464,0.07692307692307693,2.639057329615259,0.5743174097054208,0.07410797215372188,0.10691520391651195,0.7308875085427923,0.4541259422908736,0.38461538461538464,0.4541259422908736,0.07692307692307693,0.3998880675377187,0.04047628312174259,Medium,M
"#MLK _ But, If Not_sentences",67,and I'll have faith in you religion is not a bargaining experience it's not a commercial relationship and you know no great experience exist in the bargaining atmosphere think of friendship think of love and think of marriage these things are not based on if they are based on though these great experiences are not based on a bargaining relationship not an if faith but a though faith and I'm coming to my conclusion now,75,1.4533333333333334,0.32,0.05333333333333334,4.330733340286331,0.9424636313151843,0.051959738930711055,0.07496205768122205,0.8974476440726752,0.5576155732005734,0.32,0.5576155732005734,0.05333333333333334,0.5052546155709143,1.5789212459925281,Sophisticated,H
"#MLK _ But, If Not_sentences",68,but I want to say to you this morning my friends that somewhere along the way you should discover something that's so dear so precious to you that is so eternally worthful that you will never give it up you're to discover some principle you're to have some great faith that grips you so much that you will never give it up somehow you go on and say I know that the God that I worship is able to deliver me,81,1.2839506172839505,0.20987654320987653,0.04938271604938271,4.406719247264253,0.958999850055093,0.048202101817877686,0.06954093325307703,0.8259066704058861,0.5131646670089881,0.20987654320987653,0.5131646670089881,0.04938271604938271,0.46720403803190386,1.0233490986467466,Sophisticated,H
"#MLK _ But, If Not_sentences",69,but if not yes I'm going on,7,1.0,0.2857142857142857,0.0,2.0794415416798357,0.4525326018686824,0.0,0.0,0.6931471805599453,0.43067655807339306,0.2857142857142857,0.43067655807339306,0.0,0.307609377889569,-1.3068743506371456,Simple,S
"#MLK _ But, If Not_sentences",70,anyhow I'm going to stand up for it,8,1.25,0.375,0.0,2.1972245773362196,0.4781648028770922,0.0,0.0,0.8109302162163288,0.5038592728251845,0.375,0.5038592728251845,0.0,0.35672129542816455,-0.5897968382337412,Simple,S
"#MLK _ But, If Not_sentences",72,but you are afraid that you will be criticized that you will lose your popularity are you are afraid that somebody will stab you shoot at your bum your house and show you refuse to take the stand,38,1.3421052631578947,0.2631578947368421,0.0,3.6635616461296463,0.7972722726747468,0.0,0.0,0.851050210005754,0.5287872265408691,0.2631578947368421,0.5287872265408691,0.0,0.4238864955316505,0.3908745959947227,Medium,M
"#MLK _ But, If Not_sentences",73,well you may go on and live until you are not it,12,1.0833333333333333,0.08333333333333333,0.0,2.5649493574615367,0.5581898712362008,0.0,0.0,0.7339691750802004,0.45604068936722864,0.08333333333333333,0.45604068936722864,0.0,0.28366509924430594,-1.6564820350397325,Simple,S
"#MLK _ But, If Not_sentences",74,but you are just as dead at 38 as you would be at nine and the cessation of breathing in your life is but the belated announcement of an earlier death of the spirit you died when you refused to stand up for right you died when you refused to stand up for truth you died when you refused to stand up for justice these boys stand before us today,69,1.2753623188405796,0.2028985507246377,0.043478260869565216,4.248495242049359,0.9245667970825444,0.04255961441879593,0.06140054466414331,0.8221393007510487,0.5108238686310379,0.2028985507246377,0.5108238686310379,0.043478260869565216,0.45268448700119085,0.8113507883356949,Sophisticated,H
"#MLK _ But, If Not_sentences",75,and I thank God for them,6,1.0,0.3333333333333333,0.16666666666666666,1.9459101490553132,0.42347320908252656,0.1541506798272583,0.22239242133644793,0.6931471805599453,0.43067655807339306,0.3333333333333333,0.43067655807339306,0.16666666666666666,0.35765575860672616,-0.5761528478318405,Simple,S
"#MLK _ But, If Not_sentences",76,but they had found something a fiery furnace couldn't stop them from believing and they said throw us into the fiery furnace,22,1.4090909090909092,0.3181818181818182,0.0,3.1354942159291497,0.6823530872295555,0.0,0.0,0.879249460193806,0.5463084058110925,0.3181818181818182,0.5463084058110925,0.0,0.4094221527856306,0.1796823755583067,Medium,M
"#MLK _ But, If Not_sentences",77,yes,1,1.0,0.0,0.0,0.6931471805599453,0.15084420062289414,0.0,0.0,0.6931471805599453,0.43067655807339306,0.0,0.43067655807339306,0.0,0.13138857180154687,-3.8798542625702526,Simple,S
"#MLK _ But, If Not_sentences",78,but you know the interesting thing is the Bible talks about a miracle because they had faith enough to say but it not God was with him as an eternal companion and this is what I want to say finally that there is a reward if you do right for righteous mistake it says that somehow that burning fiery furnace was transformed into an air conditioned living room somebody looked in that and said we put three in here,79,1.4050632911392404,0.31645569620253167,0.0379746835443038,4.382026634673881,0.9536261898687002,0.03727139479723162,0.05377125644098077,0.8775762196934647,0.5452687630343104,0.31645569620253167,0.5452687630343104,0.0379746835443038,0.5008325697164278,1.514355458297982,Sophisticated,H
